,Year,Month,Activity,Type,Fatal
2839,1989,Apr,Paddling on surfboard,Unprovoked,0
2840,1989,Apr,Paddling on surfboard,Unprovoked,0
2841,1989,Apr,Surfing (lying prone on his board),Unprovoked,0
2842,1989,Apr,Swimming,Unprovoked,0
2843,1989,Aug,Feeding fish,Provoked,0
2844,1989,Aug,Fishing for sharks,Provoked,0
2845,1989,Aug,Spearfishing,Unprovoked,0
2846,1989,Aug,Surfing,Unprovoked,0
2847,1989,Aug,Surfing,Unprovoked,0
2848,1989,Aug,Swimming,Unprovoked,0
2849,1989,Dec,On board 51' fishing vessel One Ki,Provoked,0
2850,1989,Feb,Fishing,Provoked,0
2851,1989,Feb,"Scuba diving, but swimming on surface",Unprovoked,1
2852,1989,Feb,Windsurfing,Unprovoked,0
2853,1989,Jan,Body boarding,Unprovoked,0
2854,1989,Jan,Kayaking,Unprovoked,1
2855,1989,Jan,Lifesaving drill,Unprovoked,0
2856,1989,Jan,Surfing with dolphins,Unprovoked,0
2857,1989,Jan,Swimming in strong current with 3 others when he disappeared,Unprovoked,1
2858,1989,Jul,Playing ,Unprovoked,0
2859,1989,Jul,Surfing,Unprovoked,0
2860,1989,Jul,Surfing,Unprovoked,1
2861,1989,Jul,Surfing,Unprovoked,0
2862,1989,Jun,Fell off surfboard 20' from shore,Unprovoked,0
2863,1989,Jun,Free diving,Unprovoked,0
2864,1989,Jun,Spearfishing,Unprovoked,0
2865,1989,Jun,Surfing,Unprovoked,0
2866,1989,Jun,Windsurfing (urinating on his board),Unprovoked,0
2867,1989,Mar,Kayaking,Unprovoked,0
2868,1989,Mar,Surfing,Unprovoked,1
2869,1989,Nov,Free diving & spearfishing,Unprovoked,1
2870,1989,Nov,Surfing,Unprovoked,0
2871,1989,Nov,Swimming in canal,Unprovoked,0
2872,1989,Oct,Surfing,Unprovoked,0
2873,1989,Oct,Surfing,Unprovoked,0
2874,1989,Oct,Swimming,Unprovoked,0
2875,1989,Sep,Filming 5' blue shark,Provoked,0
2876,1989,Sep,"Fishing, stepped on hooked shark's head",Provoked,0
2877,1989,Sep,Free diving,Unprovoked,0
2878,1989,Sep,Hookah diving for abalone (descending),Unprovoked,0
2879,1989,Sep,Observing a shark feeding on a carcass of a humpback whale,Unprovoked,0
2880,1989,Sep,Surfing,Unprovoked,0
2881,1989,Unknown,"Scuba diving, hand feeding sharks",Unprovoked,0
2882,1989,Unknown,Spearfishing using scuba & trailing a string of bleeding fish,Unprovoked,0
2883,1990,Apr,Free diving for trochus,Unprovoked,1
2884,1990,Apr,Lying on surfboard & paddling,Unprovoked,0
2885,1990,Apr,Sitting on surfboard,Unprovoked,0
2886,1990,Apr,Surfing,Unprovoked,0
2887,1990,Apr,Surfing,Unprovoked,0
2888,1990,Apr,Surfing,Unprovoked,0
2889,1990,Aug,Surfing,Unprovoked,0
2890,1990,Aug,Surfing,Unprovoked,0
2891,1990,Aug,Wade fishing,Unprovoked,0
2892,1990,Feb,Board sailing,Unprovoked,0
2893,1990,Feb,Scuba diving & spearfishing,Unprovoked,1
2894,1990,Jan,Surfing (sitting on his board),Unprovoked,0
2895,1990,Jul,Surfing,Unprovoked,0
2896,1990,Jul,Wading,Unprovoked,0
2897,1990,Jun,Scuba diving (but on surface),Unprovoked,1
2898,1990,Jun,Spearfishing,Unprovoked,0
2899,1990,Mar,Surfing,Unprovoked,0
2900,1990,Mar,Swimming,Unprovoked,0
2901,1990,May,Fishing,Provoked,0
2902,1990,May,Resting on surfboard,Unprovoked,0
2903,1990,May,Snorkeling,Unprovoked,0
2904,1990,May,"Snorkeling, possibly holding a fish",Unprovoked,0
2905,1990,Nov,Scuba diving (but on surface),Unprovoked,0
2906,1990,Nov,Surfing,Unprovoked,0
2907,1990,Nov,Swimming ,Unprovoked,0
2908,1990,Oct,Surfing,Unprovoked,0
2909,1990,Oct,Surfing,Unprovoked,0
2910,1990,Oct,Surfing,Unprovoked,0
2911,1990,Oct,Surfing,Unprovoked,0
2912,1990,Oct,Surfing,Unprovoked,0
2913,1990,Oct,Surfing,Unprovoked,0
2914,1990,Oct,Swimming,Unprovoked,0
2915,1990,Sep,"Free diving / spearfishing, from paddleboard & floating on the surface",Unprovoked,0
2916,1990,Sep,Kayaking,Unprovoked,0
2917,1990,Sep,Spearfishing,Unprovoked,0
2918,1991,Apr,Diving,Provoked,0
2919,1991,Apr,Fishing,Provoked,0
2920,1991,Apr,Sitting on surfboard,Unprovoked,0
2921,1991,Apr,"Surfing, collided with shark",Unprovoked,0
2922,1991,Aug,Finning the shark that bit him,Provoked,0
2923,1991,Aug,Fishing,Provoked,0
2924,1991,Aug,Swimming,Unprovoked,0
2925,1991,Aug,Wading,Unprovoked,0
2926,1991,Dec,Hookah diving for sea urchins,Unprovoked,0
2927,1991,Feb,Spearfishing,Unprovoked,0
2928,1991,Feb,Surfing,Unprovoked,0
2929,1991,Jan,Surf-skiing,Unprovoked,0
2930,1991,Jan,Surfing (or sailboarding),Unprovoked,0
2931,1991,Jan,Swimming,Unprovoked,0
2932,1991,Jul,Canoeing,Unprovoked,0
2933,1991,Jul,Snorkeling,Unprovoked,0
2934,1991,Jul,Surfing,Unprovoked,0
2935,1991,Jul,Surfing,Unprovoked,0
2936,1991,Jul,Swimming,Unprovoked,0
2937,1991,Jul,Swimming from makeshift raft  to life vest after fishing boat sank,Unprovoked,0
2938,1991,July,Boogie boarding,Unprovoked,0
2939,1991,Jun,Fishing,Unprovoked,1
2940,1991,Jun,Surfing,Unprovoked,0
2941,1991,Jun,Swimming ,Unprovoked,1
2942,1991,Jun,Swimming behind sailboat,Unprovoked,0
2943,1991,Mar,Scuba diving,Unprovoked,0
2944,1991,May,Scuba diving,Unprovoked,0
2945,1991,May,Sitting on surfboard,Unprovoked,0
2946,1991,Nov,Boogie boarding,Unprovoked,0
2947,1991,Nov,Fishing,Provoked,0
2948,1991,Nov,"Fishing from rocks, swept out to sea by large wave & treading water",Unprovoked,1
2949,1991,Nov,Snorkeling,Unprovoked,1
2950,1991,Nov,Snorkeling,Unprovoked,0
2951,1991,Oct,Surfing,Unprovoked,0
2952,1991,Oct,Surfing,Unprovoked,0
2953,1991,Sep,Scuba diving,Unprovoked,1
2954,1991,or,Diving,Unprovoked,0
2955,1992,Apr,Snorkeling,Unprovoked,0
2956,1992,Apr,Surfing,Unprovoked,0
2957,1992,Aug,Snorkeling,Provoked,0
2958,1992,Aug,"Snorkeling, carrying a speared fish in her hand",Unprovoked,0
2959,1992,Aug,Surfing,Unprovoked,0
2960,1992,Aug,Surfing,Unprovoked,0
2961,1992,Dec,Lying on surfboard,Unprovoked,0
2962,1992,Dec,"Standing in waist-deep water, helping his father tend a gill net containing dead fish",Unprovoked,0
2963,1992,Feb,Body boarding,Unprovoked,1
2964,1992,Feb,Diving for pen shells,Unprovoked,0
2965,1992,Jan,Boogie boarding,Unprovoked,0
2966,1992,Jan,Fishing,Unprovoked,0
2967,1992,Jan,Spearfishing,Unprovoked,0
2968,1992,Jan,Spearfishing,Unprovoked,0
2969,1992,Jan,Swimming ,Unprovoked,0
2970,1992,Jul,Standing,Unprovoked,0
2971,1992,Jul,Surfing,Unprovoked,0
2972,1992,Jul,Surfing,Unprovoked,0
2973,1992,Jun,Diving,Unprovoked,0
2974,1992,Jun,Preparing to fish for jack-mackerel,Unprovoked,0
2975,1992,Jun,Surfing,Unprovoked,1
2976,1992,Jun,Swimming,Unprovoked,1
2977,1992,Jun,Swimming,Unprovoked,0
2978,1992,Mar,"Fishing for yellowtail, Seriola quinqueradiata",Unprovoked,0
2979,1992,Mar,Hookah diving for pen shells ,Unprovoked,1
2980,1992,Mar,Surfing,Unprovoked,0
2981,1992,Mar,Surfing (sitting on his board),Unprovoked,0
2982,1992,Mar,"Surfing, paddling seawards",Unprovoked,0
2983,1992,May,Scuba diving & filming,Unprovoked,0
2984,1992,May,Surfing,Unprovoked,1
2985,1992,Nov,Body boarding,Unprovoked,1
2986,1992,Nov,Kayaking,Unprovoked,0
2987,1992,Nov,Scuba diving,Unprovoked,0
2988,1992,Nov,Scuba diving (submerged),Unprovoked,0
2989,1992,Nov,Spearfishing / free diving,Unprovoked,0
2990,1992,Nov,Surfing,Unprovoked,0
2991,1992,Nov,Surfing,Unprovoked,0
2992,1992,Nov,Surfing,Unprovoked,0
2993,1992,Oct,Boogie boarding,Unprovoked,0
2994,1992,Oct,Hookah diving for sea urchins,Unprovoked,0
2995,1992,Oct,Scuba diving,Unprovoked,0
2996,1992,Oct,Surfing,Unprovoked,0
2997,1992,Oct,Surfing,Unprovoked,1
2998,1992,Sep,Body boarding,Unprovoked,0
2999,1992,Sep,Standing,Unprovoked,0
3000,1992,Sep,Surf fishing,Unprovoked,0
3001,1992,Sep,Surfing,Unprovoked,0
3002,1992,Sep,Swimming,Unprovoked,1
3003,1993,Aug,Fishing,Unprovoked,0
3004,1993,Aug,Fishing for lobsters,Unprovoked,1
3005,1993,Aug,Free diving for abalone (ascending),Unprovoked,0
3006,1993,Aug,Oyster fishing,Unprovoked,1
3007,1993,Aug,Riding floatation device,Unprovoked,0
3008,1993,Aug,Spearfishing,Unprovoked,0
3009,1993,Aug,Surfing,Unprovoked,0
3010,1993,Aug,"Surfing, paddling seawards",Unprovoked,0
3011,1993,Aug,Watching the shark feeding on a dead pinniped,Unprovoked,0
3012,1993,Dec,Surfing,Unprovoked,1
3013,1993,Fall,Surfing,Unprovoked,0
3014,1993,Feb,Fishing,Provoked,0
3015,1993,Feb,Sea disaster,Unprovoked,0
3016,1993,Feb,Sea disaster,Unprovoked,0
3017,1993,Jan,   ,Unprovoked,0
3018,1993,Jan,Body boarding,Unprovoked,0
3019,1993,Jan,Spearfishing,Unprovoked,0
3020,1993,Jan,Surfing,Unprovoked,0
3021,1993,Jul,Playing,Unprovoked,0
3022,1993,Jul,Surfing,Unprovoked,0
3023,1993,Jun,Body boarding,Unprovoked,0
3024,1993,Jun,Paddling on surfboard or body board,Unprovoked,0
3025,1993,Jun,Scuba diving,Unprovoked,1
3026,1993,Jun,Scuba diving,Unprovoked,1
3027,1993,Jun,Scuba diving at seal colony,Unprovoked,1
3028,1993,Jun,Swimming,Unprovoked,1
3029,1993,Jun,Swimming,Unprovoked,1
3030,1993,Jun,Swimming,Unprovoked,1
3031,1993,Jun,Swimming,Unprovoked,0
3032,1993,Mar,Floating on his back,Unprovoked,0
3033,1993,Mar,Free diving & spearfishing (ascending),Unprovoked,0
3034,1993,Mar,Paddling on surfboard,Unprovoked,0
3035,1993,Mar,Surfing,Unprovoked,0
3036,1993,Mar,Swimming,Unprovoked,0
3037,1993,May,Swimming,Unprovoked,1
3038,1993,Nov,Hookah diving,Unprovoked,1
3039,1993,Nov,Stamding,Unprovoked,1
3040,1993,Nov,"Surfing, paddling shorewards",Unprovoked,0
3041,1993,Nov,Swimming,Unprovoked,0
3042,1993,Oct,Kayaking,Unprovoked,0
3043,1993,Oct,Surfing,Unprovoked,0
3044,1993,Oct,Surfing,Unprovoked,0
3045,1993,Oct,Swimming,Unprovoked,0
3046,1993,Sep,Spearfishing,Unprovoked,0
3047,1993,Sep,Surfing,Unprovoked,0
3048,1993,Sep,Surfing,Unprovoked,1
3049,1993,Sep,Swimming,Unprovoked,1
3050,1993,Sep,Swimming,Unprovoked,0
3051,1993,Sep,Wading,Unprovoked,0
3052,1993,Unknown,Snorkeling,Unprovoked,0
3053,1993,Unknown,Spearfishing,Unprovoked,0
3054,1994,Apr,Freediving for seashells,Unprovoked,0
3055,1994,Apr,Spearfishing,Unprovoked,1
3056,1994,Apr,Wading,Unprovoked,0
3057,1994,Beforer,Surfing,Unprovoked,0
3058,1994,Dec,Body boarding,Unprovoked,0
3059,1994,Dec,Commercial diver (submerged or treading water),Unprovoked,1
3060,1994,Dec,Surfing,Unprovoked,0
3061,1994,Dec,Surfing,Unprovoked,0
3062,1994,Dec,Surfing,Unprovoked,1
3063,1994,Dec,"Surfing, sitting on board",Unprovoked,0
3064,1994,Feb,Fishing,Provoked,0
3065,1994,Feb,Fishing,Unprovoked,1
3066,1994,Feb,Spearfishing,Unprovoked,0
3067,1994,Feb,Surfing,Unprovoked,0
3068,1994,Feb,Surfing,Unprovoked,0
3069,1994,Jan,Fishing,Unprovoked,0
3070,1994,Jan,Surfing,Unprovoked,1
3071,1994,Jan,Swimming,Unprovoked,0
3072,1994,Jan,Swimming ,Unprovoked,0
3073,1994,Jan,"Swimming, after falling off towed kneeboard",Unprovoked,0
3074,1994,Jan,Windsurfing,Unprovoked,0
3075,1994,Jul,Surfing,Unprovoked,0
3076,1994,Jul,Surfing,Unprovoked,1
3077,1994,Jul,Surfing,Unprovoked,0
3078,1994,Jul,Surfing,Unprovoked,0
3079,1994,Jul,Surfing,Unprovoked,0
3080,1994,Jul,Swimming,Unprovoked,1
3081,1994,Jul,Windsurfing,Unprovoked,1
3082,1994,Jun,Spearfishing,Unprovoked,0
3083,1994,Mar,Removing shark from tank in nightclub ,Provoked,0
3084,1994,Mar,Surfing,Unprovoked,0
3085,1994,Mar,Swimming alongside NOAA research vessel Discoverer,Unprovoked,0
3086,1994,Mar,Swimming alongside NOAA research vessel Discoverer,Unprovoked,0
3087,1994,May,Spearfishing,Unprovoked,0
3088,1994,May,Surfing,Unprovoked,0
3089,1994,May,Surfing,Unprovoked,0
3090,1994,May,Surfing,Unprovoked,0
3091,1994,May,Wading,Unprovoked,0
3092,1994,May,Wading,Unprovoked,0
3093,1994,Nov,Spearfishing,Unprovoked,0
3094,1994,Nov,Surfing,Unprovoked,0
3095,1994,Nov,"Surfing, paddling seawards",Unprovoked,0
3096,1994,Oct,Surfing,Unprovoked,0
3097,1994,Oct,Surfing,Unprovoked,0
3098,1994,Oct,Surfing,Unprovoked,0
3099,1994,Oct,Wading,Provoked,0
3100,1994,Sep,Adrift on refugee raft,Unprovoked,1
3101,1994,Sep,Jumped off rocks into white water,Unprovoked,0
3102,1994,Sep,Surfing,Unprovoked,0
3103,1994,Sep,Swimming,Unprovoked,0
3104,1994,Unknown,Surfing,Unprovoked,0
3105,1995,Apr,Diving,Unprovoked,0
3106,1995,Apr,Scuba diving for bivalves,Unprovoked,1
3107,1995,Aug,"""Riding waves on a board""",Unprovoked,0
3108,1995,Aug,Body boarding,Unprovoked,0
3109,1995,Aug,Diving,Unprovoked,0
3110,1995,Aug,Fishing,Unprovoked,0
3111,1995,Aug,On a float,Unprovoked,0
3112,1995,Aug,Surfing,Unprovoked,0
3113,1995,Aug,Surfing,Unprovoked,0
3114,1995,Aug,Surfing,Unprovoked,0
3115,1995,Aug,Surfing,Unprovoked,0
3116,1995,Aug,Surfing,Unprovoked,0
3117,1995,Aug,Surfing,Unprovoked,0
3118,1995,Aug,Swimming,Unprovoked,0
3119,1995,Aug,Swimming ,Unprovoked,0
3120,1995,Aug,Wading,Unprovoked,0
3121,1995,Feb,Swimming,Unprovoked,0
3122,1995,Feb,Wind surfing,Unprovoked,0
3123,1995,Jan,Surfing,Unprovoked,0
3124,1995,Jan,Swimming,Unprovoked,1
3125,1995,Jul,Body boarding,Unprovoked,0
3126,1995,Jul,Fishing,Provoked,0
3127,1995,Jul,Jumped off surfboard & landed on the shark,Provoked,0
3128,1995,Jul,Standing,Unprovoked,0
3129,1995,Jul,Surfing,Unprovoked,0
3130,1995,Jul,Surfing,Unprovoked,0
3131,1995,Jul,Surfing,Unprovoked,0
3132,1995,Jul,Surfing,Unprovoked,1
3133,1995,Jul,Surfing,Unprovoked,0
3134,1995,Jul,Swimming,Unprovoked,0
3135,1995,Jun,Kayaking,Unprovoked,0
3136,1995,Jun,Playing / jumping,Unprovoked,0
3137,1995,Jun,Scuba diving (ascending using scooter),Unprovoked,0
3138,1995,Jun,Surfing,Unprovoked,0
3139,1995,Jun,Swimming,Unprovoked,0
3140,1995,Jun,Swimming,Unprovoked,0
3141,1995,Jun,Swimming,Unprovoked,0
3142,1995,Jun,Swimming,Unprovoked,1
3143,1995,Jun,Swimming,Unprovoked,1
3144,1995,Mar,Fishing,Unprovoked,0
3145,1995,Mar,Surf skiing,Unprovoked,0
3146,1995,Mar,Surfing,Unprovoked,0
3147,1995,Mar,Swimming,Unprovoked,1
3148,1995,May,Diving,Unprovoked,1
3149,1995,May,Diving for abalone,Unprovoked,1
3150,1995,May,Sleeping in anchored boat,Unprovoked,1
3151,1995,May,Surfing,Unprovoked,0
3152,1995,Nov,"Diving, gathering shellfish",Unprovoked,0
3153,1995,Nov,Fell off aircraft carrier,Unprovoked,0
3154,1995,Oct,Boogie boarding,Unprovoked,0
3155,1995,Oct,Playing / standing,Unprovoked,0
3156,1995,Oct,Surfing,Unprovoked,0
3157,1995,Oct,Surfing,Unprovoked,0
3158,1995,Sep,Abalone diving using Hookah (near calving whales),Unprovoked,1
3159,1995,Sep,Abalone diving using Hookah (resting on the surface),Unprovoked,0
3160,1995,Sep,Body-boarding,Unprovoked,1
3161,1995,Sep,Scuba diving,Unprovoked,1
3162,1995,Sep,Surfing,Unprovoked,0
3163,1995,Sep,Surfing,Unprovoked,0
3164,1995,Sep,Surfing,Unprovoked,0
3165,1995,Sep,Swimming,Unprovoked,0
3166,1995,Sep,Windsurfing,Unprovoked,0
3167,1995,Unknown,Snorkeling,Provoked,0
3168,1995,Unknown,Spearfishing,Unprovoked,0
3169,1996,Apr,Swimming,Unprovoked,0
3170,1996,Apr,Swimming,Unprovoked,0
3171,1996,Apr,Swimming,Unprovoked,1
3172,1996,Aug,Body Boarding,Unprovoked,0
3173,1996,Aug,Free diving for abalone,Unprovoked,0
3174,1996,Aug,Wade fishing,Unprovoked,0
3175,1996,Dec,Attempting to attract dolphins,Unprovoked,0
3176,1996,Dec,Spearfishing,Unprovoked,1
3177,1996,Dec,Surfing,Unprovoked,0
3178,1996,Feb,Boeing 757 enroute from Porta Plata plunged into the sea,Unprovoked,1
3179,1996,Feb,Dived naked into the water on a bet,Unprovoked,0
3180,1996,Feb,Diving ,Unprovoked,1
3181,1996,Feb,Swimming,Unprovoked,0
3182,1996,Feb,Swimming in fish tank,Provoked,0
3183,1996,Jan,Chumming for sharks,Unprovoked,0
3184,1996,Jan,Surfing,Unprovoked,1
3185,1996,Jan,Swimming,Unprovoked,0
3186,1996,Jan,Swimming with mask & snorkel,Unprovoked,0
3187,1996,Jan,Wading,Provoked,0
3188,1996,Jul,Diving,Unprovoked,0
3189,1996,Jul,Free diving with a pod of dolphins,Unprovoked,0
3190,1996,Jul,Standing,Unprovoked,0
3191,1996,Jul,Standing,Unprovoked,0
3192,1996,Jul,Swimming,Unprovoked,1
3193,1996,Jul,Swimming,Unprovoked,0
3194,1996,Jul,Swimming,Unprovoked,0
3195,1996,Jun,Body surfing,Unprovoked,0
3196,1996,Jun,Surfing,Unprovoked,0
3197,1996,Jun,Surfing,Unprovoked,0
3198,1996,Mar,Fishing in knee-deep water,Unprovoked,0
3199,1996,Mar,Swimming breast stoke,Unprovoked,0
3200,1996,May,Diving,Unprovoked,1
3201,1996,May,Shell Diving,Unprovoked,1
3202,1996,May,Surfing,Unprovoked,0
3203,1996,May,Surfing,Unprovoked,0
3204,1996,May,Surfing,Unprovoked,0
3205,1996,May,Tech diving ,Invalid,1
3206,1996,Nov,Surfing,Unprovoked,0
3207,1996,Nov,Surfing,Unprovoked,0
3208,1996,Oct,Surfing,Unprovoked,0
3209,1996,Oct,Surfing,Unprovoked,0
3210,1996,Oct,Surfing,Unprovoked,0
3211,1996,Oct,Surfing,Unprovoked,0
3212,1996,Oct,Surfing,Unprovoked,0
3213,1996,Oct,Swimming or snorkeling,Unprovoked,1
3214,1996,Sep,Diving for abalone,Unprovoked,0
3215,1996,Sep,Sitting on surfboard,Unprovoked,0
3216,1996,Sep,Spearfishing,Provoked,0
3217,1996,Sep,Standing,Unprovoked,0
3218,1996,Sep,Surfing / Swimming,Unprovoked,0
3219,1996,Sep,Swimming,Unprovoked,0
3220,1996,Unknown,Diving,Unprovoked,0
3221,1996,Unknown,Surfing,Unprovoked,0
3222,1997,Apr,Windsurfing,Unprovoked,0
3223,1997,Aug,Body surfing,Unprovoked,0
3224,1997,Aug,Boogie boarding,Unprovoked,0
3225,1997,Aug,Fishing,Unprovoked,0
3226,1997,Aug,Fishing,Unprovoked,1
3227,1997,Aug,Floating on raft,Unprovoked,0
3228,1997,Aug,SCUBA diving,Unprovoked,1
3229,1997,Aug,Surfing,Unprovoked,0
3230,1997,Aug,Surfing,Unprovoked,0
3231,1997,Aug,Surfing (sitting on his board),Unprovoked,0
3232,1997,Aug,Wade-fishing,Unprovoked,0
3233,1997,Aug,Wading,Unprovoked,0
3234,1997,Aug,Wading / Surfing,Unprovoked,0
3235,1997,Aug,Walking / surfing,Unprovoked,0
3236,1997,Dec,Sitting on surfboard,Unprovoked,0
3237,1997,Dec,Spearfishing,Unprovoked,1
3238,1997,Dec,Swimming,Unprovoked,0
3239,1997,Feb,Rowing ,Unprovoked,0
3240,1997,Feb,Scuba diving,Unprovoked,0
3241,1997,Feb,Swimming,Unprovoked,0
3242,1997,Jan,Snorkeling,Unprovoked,0
3243,1997,Jan,Spearfishing,Unprovoked,1
3244,1997,Jan,Watching seals,Unprovoked,0
3245,1997,Jan,Windsurfing,Unprovoked,1
3246,1997,Jul,Fishing for octopus,Unprovoked,1
3247,1997,Jul,Standing,Unprovoked,0
3248,1997,Jul,Surfing,Unprovoked,0
3249,1997,Jul,Surfing,Unprovoked,1
3250,1997,Jul,Surfing,Unprovoked,0
3251,1997,Jul,Surfing,Unprovoked,0
3252,1997,Jun,"Body surfing, stood up on sandbar",Unprovoked,0
3253,1997,Jun,Snorkeling,Unprovoked,0
3254,1997,Jun,Spearfishing / night diving,Unprovoked,0
3255,1997,Jun,Surfing,Unprovoked,0
3256,1997,May,Spearfishing,Unprovoked,0
3257,1997,May,Spearfishing,Unprovoked,0
3258,1997,May,Spearfishing,Unprovoked,0
3259,1997,May,Surfing,Unprovoked,0
3260,1997,May,Surfing,Unprovoked,0
3261,1997,Nov,Scuba diving (submerged riding a scooter),Unprovoked,0
3262,1997,Nov,Swimming,Unprovoked,0
3263,1997,Oct,Body boarding or surfing,Unprovoked,0
3264,1997,Oct,Fishingat,Unprovoked,0
3265,1997,Oct,Surf-skiing,Unprovoked,0
3266,1997,Oct,Surfing,Unprovoked,0
3267,1997,Oct,Surfing,Unprovoked,0
3268,1997,Oct,Swimming,Unprovoked,0
3269,1997,Sep,Surfing,Unprovoked,0
3270,1997,Sep,Surfing,Unprovoked,0
3271,1997,Sep,Surfing,Unprovoked,0
3272,1997,Sep,Swimming,Unprovoked,1
3273,1998,Apr,Scuba diving,Provoked,0
3274,1998,Apr,Surfing (lying prone on his board),Unprovoked,0
3275,1998,Apr,Swimming ,Unprovoked,1
3276,1998,Apr,Towing rubber dinghy,Unprovoked,1
3277,1998,Aug,Body-boarding,Unprovoked,0
3278,1998,Aug,Boogie boarding,Unprovoked,0
3279,1998,Aug,Moving a shark in a net ,Provoked,0
3280,1998,Aug,Spearfishing,Unprovoked,0
3281,1998,Aug,Spearfishing,Unprovoked,0
3282,1998,Aug,Spearfishing,Unprovoked,0
3283,1998,Aug,Surfing,Unprovoked,0
3284,1998,Aug,Surfing (or body boarding),Unprovoked,0
3285,1998,Dec,Splashing,Unprovoked,0
3286,1998,Dec,Standing,Unprovoked,0
3287,1998,Dec,Surfing,Provoked,0
3288,1998,Dec,Surfing,Unprovoked,0
3289,1998,Dec,Surfing,Unprovoked,0
3290,1998,Feb,Diving,Unprovoked,0
3291,1998,Feb,Swimming,Unprovoked,0
3292,1998,Jan,Bathing,Unprovoked,1
3293,1998,Jan,Surfing,Unprovoked,0
3294,1998,Jan,Surfing,Unprovoked,0
3295,1998,Jan,Surfing,Unprovoked,0
3296,1998,Jan,Windsurfing,Unprovoked,0
3297,1998,Jul,Surfing,Unprovoked,0
3298,1998,Jul,Surfing,Unprovoked,0
3299,1998,Jul,Surfing,Unprovoked,0
3300,1998,Jul,Surfing,Unprovoked,0
3301,1998,Jul,Wading,Unprovoked,0
3302,1998,Jun,Body Boarding,Unprovoked,1
3303,1998,Jun,Free diving for abalone,Unprovoked,1
3304,1998,Jun,Surfing,Unprovoked,0
3305,1998,Jun,Surfing,Unprovoked,0
3306,1998,Mar,Snorkeling Â hunting crayfish and abalone,Unprovoked,0
3307,1998,Mar,Swimming,Unprovoked,0
3308,1998,Mar,Swimming or paddle boarding,Unprovoked,0
3309,1998,May,Body boarding,Unprovoked,0
3310,1998,May,Body boarding,Unprovoked,0
3311,1998,May,Body boarding,Unprovoked,0
3312,1998,May,Surfing,Unprovoked,0
3313,1998,May,Surfing,Unprovoked,0
3314,1998,May,Swimming,Unprovoked,0
3315,1998,May,Swimming / surfing,Unprovoked,0
3316,1998,Nov,Fishing for tuna,Provoked,0
3317,1998,Nov,Surfing,Unprovoked,0
3318,1998,Nov,Surfing,Unprovoked,0
3319,1998,Nov,Surfing,Unprovoked,1
3320,1998,Nov,Swimming,Unprovoked,1
3321,1998,Nov,Walking,Unprovoked,0
3322,1998,Oct,Diving,Unprovoked,0
3323,1998,Oct,Surfing,Unprovoked,0
3324,1998,Oct,Surfing,Unprovoked,0
3325,1998,Oct,Surfing,Unprovoked,0
3326,1998,Oct,Swimming,Unprovoked,0
3327,1998,Sep,Fishing / washing bait off hands,Unprovoked,0
3328,1998,Sep,Spearfishing,Provoked,0
3329,1998,Sep,Surfing,Unprovoked,0
3330,1998,Sep,Surfing,Unprovoked,0
3331,1998,Sep,Surfing,Unprovoked,0
3332,1998,Unknown,Diving,Unprovoked,1
3333,1998,Unknown,Surfing,Unprovoked,1
3334,1999,Apr,Surfing,Unprovoked,0
3335,1999,Apr,Swimming,Unprovoked,0
3336,1999,Apr,Swimming after being swept into sea by a large wave,Unprovoked,1
3337,1999,Aug,Body surfing,Unprovoked,0
3338,1999,Aug,Fishing,Unprovoked,0
3339,1999,Aug,Lying prone in 2' of water,Unprovoked,0
3340,1999,Aug,Spearfishing & holding catch,Unprovoked,0
3341,1999,Aug,Surfing,Unprovoked,0
3342,1999,Aug,Surfing,Unprovoked,0
3343,1999,Aug,Surfing,Unprovoked,0
3344,1999,Dec,Bathing,Unprovoked,0
3345,1999,Dec,Spearfishing,Invalid,0
3346,1999,Dec,Surfing,Unprovoked,0
3347,1999,Dec,Surfing,Unprovoked,0
3348,1999,Dec,Surfing,Unprovoked,0
3349,1999,Dec,Swimming,Unprovoked,0
3350,1999,Feb,Cruising,Unprovoked,0
3351,1999,Feb,Surfing,Unprovoked,0
3352,1999,Feb,Surfing,Unprovoked,0
3353,1999,Jan,Inflatable boat,Unprovoked,0
3354,1999,Jan,Paddle Skiing,Unprovoked,0
3355,1999,Jan,Spearfishing,Unprovoked,0
3356,1999,Jan,Spearfishing,Unprovoked,1
3357,1999,Jul,Boogie boarding,Unprovoked,1
3358,1999,Jul,Surfing,Unprovoked,0
3359,1999,Jul,Surfing,Unprovoked,0
3360,1999,Jul,Surfing,Unprovoked,0
3361,1999,Jul,Swimming with dolphins,Unprovoked,0
3362,1999,Jul,Wading in school of baitfish,Unprovoked,0
3363,1999,Jun,Adrift in a life jacket,Unprovoked,0
3364,1999,Jun,Splashing / wading,Unprovoked,0
3365,1999,Jun,Surfing,Unprovoked,0
