Date,Year,Month,Day,Type,Country,Activity,Sex,Age,Fatal,Species
1893-01-01,1893,1,1,Unprovoked,Egypt,Others,Unknown,27,Unknown,Unknown
1893-01-18,1893,1,18,Unprovoked,French Polynesia,Others,Male,27,Yes,Unknown
1893-01-30,1893,1,30,Unprovoked,New Zealand,Bathing,Male,27,Yes,Unknown
1893-04-14,1893,4,14,Unprovoked,Australia,Others,Male,27,No,Unknown
1893-04-15,1893,4,15,Unprovoked,South Atlantic Ocean,Others,Male,27,No,Unknown
1893-05-23,1893,5,23,Unprovoked,Fiji,Others,Female,27,Yes,Unknown
1893-06-22,1893,6,22,Unprovoked,Others,Others,Male,27,Yes,Unknown
1893-06-22,1893,6,22,Unprovoked,Others,Others,Male,27,Yes,Unknown
1893-07-03,1893,7,3,Sea Disaster,Philippines,Others,Male,27,Yes,Unknown
1893-10-16,1893,10,16,Invalid,Croatia,Others,Unknown,27,Unknown,Invalid
1893-10-20,1893,10,20,Unprovoked,India,Others,Male,27,Yes,Unknown
1892-06-20,1892,6,20,Unprovoked,Cuba,Others,Male,27,Yes,Unknown
1892-03-02,1892,3,2,Provoked,Australia,Fishing,Male,21,No,Others
1892-03-25,1892,3,25,Unprovoked,Pacific Ocean,Others,Male,27,Yes,Unknown
1892-04-21,1892,4,21,Unprovoked,Bahamas,Others,Male,27,Yes,Others
1892-01-01,1892,1,1,Provoked,Australia,Others,Male,27,Yes,Unknown
1892-05-19,1892,5,19,Unprovoked,New Zealand,Bathing,Male,27,No,Unknown
1892-09-16,1892,9,16,Unprovoked,Usa,Others,Male,27,No,Unknown
1892-06-24,1892,6,24,Invalid,Others,Others,Unknown,27,Unknown,Invalid
1892-11-09,1892,11,9,Unprovoked,Australia,Fishing,Male,27,No,Unknown
1892-12-15,1892,12,15,Unprovoked,Atlantic Ocean,Fell Overboard,Male,15,Yes,Unknown
1892-11-06,1892,11,6,Unprovoked,Australia,Swimming,Female,27,No,Unknown
1891-08-30,1891,8,30,Unprovoked,Others,Others,Male,27,Yes,Unknown
1891-01-08,1891,1,8,Unprovoked,Jamaica,Others,Male,27,Yes,Unknown
1891-03-10,1891,3,10,Unprovoked,Others,Others,Unknown,27,Yes,Unknown
1891-08-29,1891,8,29,Provoked,Usa,Others,Male,27,No,Unknown
1891-09-14,1891,9,14,Sea Disaster,Others,Others,Unknown,27,Yes,Unknown
1891-11-29,1891,11,29,Unprovoked,Others,Others,Male,27,No,Unknown
1891-12-22,1891,12,22,Unprovoked,New Zealand,Others,Male,27,No,Unknown
1891-12-31,1891,12,31,Unprovoked,Australia,Swimming,Male,27,No,Unknown
1890-01-01,1890,1,1,Unprovoked,South Africa,Bathing,Male,27,Yes,Unknown
1890-01-01,1890,1,1,Unprovoked,New Zealand,Swimming,Male,27,Yes,Unknown
1890-01-01,1890,1,1,Unprovoked,India,Diving,Male,27,Unknown,Unknown
1890-01-01,1890,1,1,Unprovoked,India,Diving,Male,27,Unknown,Unknown
1890-06-02,1890,6,2,Unprovoked,Egypt,Swimming,Male,27,Yes,Unknown
1890-02-25,1890,2,25,Boating,Others,Others,Male,27,Yes,Unknown
1890-03-03,1890,3,3,,Others,Diving,Male,27,Yes,Unknown
1890-05-14,1890,5,14,Invalid,South Africa,Others,Male,27,Unknown,Invalid
1890-01-01,1890,1,1,Unprovoked,Australia,Wading,Male,27,No,Others
1890-06-14,1890,6,14,Unprovoked,Others,Fell Overboard,Male,27,No,Unknown
1890-08-08,1890,8,8,Unprovoked,Others,Bathing,Male,27,No,Unknown
1890-08-09,1890,8,9,Unprovoked,Usa,Others,Male,27,No,Unknown
1890-08-17,1890,8,17,Provoked,Usa,Others,Unknown,27,No,Others
1890-10-25,1890,10,25,Unprovoked,Atlantic Ocean,Others,Male,27,Yes,Unknown
1890-12-27,1890,12,27,Unprovoked,Others,Others,Male,18,No,Unknown
1890-06-26,1890,6,26,Unprovoked,Croatia,Swimming,Male,27,No,Unknown
1889-07-21,1889,7,21,Unprovoked,Usa,Swimming,Male,27,Yes,Unknown
1889-01-01,1889,1,1,Unprovoked,Others,Others,Male,27,Yes,Unknown
1889-01-31,1889,1,31,Provoked,Usa,Fishing,Unknown,27,No,Unknown
1889-07-08,1889,7,8,Unprovoked,Australia,Fell Into The Water,Male,27,Yes,Unknown
1889-07-19,1889,7,19,Unprovoked,Usa,Fishing,Male,27,No,Others
1889-10-03,1889,10,3,Unprovoked,India,Swimming,Male,27,Yes,Unknown
1889-11-22,1889,11,22,Unprovoked,Australia,Fell Into The Water,Male,27,Yes,Unknown
1888-07-13,1888,7,13,Sea Disaster,India,Others,Male,27,Yes,Unknown
1888-01-01,1888,1,1,Unprovoked,Others,Others,Male,27,No,Unknown
1888-02-01,1888,2,1,Unprovoked,South Africa,Others,Male,27,Yes,Unknown
1888-01-22,1888,1,22,Boating,Australia,Rowing,Male,27,No,Unknown
1888-02-17,1888,2,17,Unprovoked,New Zealand,Others,Male,27,No,Others
1888-06-24,1888,6,24,Boating,Australia,Fishing,Unknown,27,No,Unknown
1888-08-01,1888,8,1,Boating,Usa,Others,Unknown,27,No,Unknown
1888-08-14,1888,8,14,Sea Disaster,Others,Others,Male,27,Yes,Unknown
1888-10-23,1888,10,23,Unprovoked,Croatia,Others,Unknown,27,Yes,Others
1888-12-01,1888,12,1,Unprovoked,Australia,Others,Male,27,Yes,Unknown
1888-12-09,1888,12,9,Unprovoked,Australia,Swimming,Male,11,Yes,Unknown
1888-12-25,1888,12,25,Unprovoked,Others,Swimming,Male,27,No,Unknown
1887-03-12,1887,3,12,Boating,Australia,Others,Unknown,27,No,Others
1887-01-01,1887,1,1,Sea Disaster,Others,Others,Male,27,No,Unknown
1887-01-12,1887,1,12,Unprovoked,South Africa,Swimming,Male,13,Yes,Unknown
1887-01-20,1887,1,20,Sea Disaster,Brazil,Others,Male,27,Yes,Unknown
1887-02-08,1887,2,8,Provoked,South Africa,Others,Unknown,27,No,Others
1887-02-08,1887,2,8,Unprovoked,New Zealand,Swimming,Male,27,Yes,Unknown
1887-07-30,1887,7,30,Sea Disaster,Unknown,Others,Male,27,Yes,Unknown
1887-09-22,1887,9,22,Unprovoked,Italy,Swimming,Male,27,No,Unknown
1887-10-01,1887,10,1,Sea Disaster,Bahamas,Others,Male,27,Yes,Unknown
1887-10-18,1887,10,18,Unprovoked,Usa,Others,Male,27,Yes,Unknown
1887-12-04,1887,12,4,Unprovoked,Australia,Others,Male,27,Yes,Others
1887-12-22,1887,12,22,Unprovoked,Others,Others,Male,33,Yes,Unknown
1886-01-01,1886,1,1,Unprovoked,Australia,Others,Male,27,No,Unknown
1886-01-01,1886,1,1,Unprovoked,South Africa,Swimming,Male,27,Yes,Unknown
1886-01-26,1886,1,26,Unprovoked,Australia,Others,Male,27,No,Unknown
1886-01-28,1886,1,28,Unprovoked,South Africa,Others,Male,27,No,Unknown
1886-02-13,1886,2,13,Boating,Australia,Fishing,Male,27,No,Unknown
1886-03-06,1886,3,6,Invalid,New Zealand,Bathing,Male,27,Unknown,Questionable Incident
1886-08-01,1886,8,1,Provoked,Usa,Others,Unknown,27,No,Unknown
1886-04-26,1886,4,26,Unprovoked,Australia,Others,Male,27,No,Unknown
1886-08-01,1886,8,1,Boating,Usa,Others,Male,27,No,Others
1886-08-01,1886,8,1,Boating,Usa,Others,Male,27,No,Others
1886-05-06,1886,5,6,Unprovoked,New Caledonia,Bathing,Male,27,Yes,Unknown
1886-06-17,1886,6,17,Unprovoked,Australia,Others,Male,18,Yes,Unknown
1885-11-26,1885,11,26,Boating,Australia,Others,Unknown,27,No,Others
1885-11-26,1885,11,26,Unprovoked,Australia,Bathing,Male,27,No,Unknown
1885-07-26,1885,7,26,Sea Disaster,Usa,Others,Male,27,No,Unknown
1885-07-26,1885,7,26,Sea Disaster,Usa,Others,Male,27,No,Unknown
1885-07-26,1885,7,26,Sea Disaster,Usa,Others,Male,27,Yes,Unknown
1885-04-16,1885,4,16,Unprovoked,Unknown,Swimming,Male,27,Yes,Unknown
1885-04-09,1885,4,9,Unprovoked,New Zealand,Bathing,Male,27,No,Unknown
1885-03-28,1885,3,28,Unprovoked,South Africa,Fishing,Male,27,No,Others
1885-08-17,1885,8,17,Unprovoked,Atlantic Ocean,Others,Male,27,Yes,Unknown
1884-01-14,1884,1,14,Unprovoked,Australia,Fell Overboard,Female,27,Yes,Others
1884-08-18,1884,8,18,Invalid,Usa,Others,Male,27,Unknown,Questionable Incident
1884-01-16,1884,1,16,Unprovoked,South Africa,Swimming,Male,27,Yes,Unknown
1884-04-28,1884,4,28,Unprovoked,Brazil,Others,Male,27,Yes,Unknown
1884-08-28,1884,8,28,Unprovoked,Usa,Boating,Male,27,No,Unknown
1884-12-13,1884,12,13,Sea Disaster,Australia,Others,Male,27,Yes,Others
1884-12-08,1884,12,8,Provoked,Others,Others,Female,27,Yes,Others
1883-02-26,1883,2,26,Unprovoked,Australia,Diving,Male,27,No,Unknown
1883-01-01,1883,1,1,Unprovoked,Usa,Others,Male,27,Yes,Others
1883-01-01,1883,1,1,Unprovoked,Usa,Fell Overboard,Male,27,Yes,Unknown
1883-01-01,1883,1,1,Unprovoked,Pacific Ocean,Fishing,Male,27,Yes,Others
1883-01-21,1883,1,21,Unprovoked,Australia,Bathing,Male,37,Yes,Unknown
1883-02-25,1883,2,25,Unprovoked,Australia,Diving,Male,27,Yes,Unknown
1883-07-05,1883,7,5,Provoked,Others,Fishing For Sharks,Male,27,No,Others
1883-09-14,1883,9,14,Unprovoked,Australia,Others,Male,27,Yes,Unknown
1883-10-19,1883,10,19,Unprovoked,Usa,Others,Male,27,Yes,Unknown
1883-10-20,1883,10,20,Unprovoked,Others,Others,Male,27,Yes,Unknown
1883-12-18,1883,12,18,Unprovoked,Usa,Others,Male,27,Yes,Unknown
1883-12-19,1883,12,19,Unprovoked,Australia,Swimming,Male,21,Yes,Unknown
1882-05-12,1882,5,12,Unprovoked,Australia,Pearl Diving,Male,27,Yes,Unknown
1882-01-01,1882,1,1,Unprovoked,Usa,Others,Male,27,No,Unknown
1882-01-05,1882,1,5,Unprovoked,Atlantic Ocean,Others,Male,27,Yes,Unknown
1882-01-23,1882,1,23,Unprovoked,Australia,Bathing,Male,27,Yes,Unknown
1882-02-07,1882,2,7,Unprovoked,Australia,Pearl Diving,Male,27,Yes,Unknown
1882-04-15,1882,4,15,Unprovoked,Australia,Fishing,Male,27,Yes,Unknown
1882-01-01,1882,1,1,Unprovoked,Australia,Others,Male,27,No,Unknown
1882-05-14,1882,5,14,Unprovoked,Australia,Fell Overboard,Male,27,No,Unknown
1882-11-12,1882,11,12,Unprovoked,New Zealand,Bathing,Male,27,No,Unknown
1882-11-12,1882,11,12,Unprovoked,New Zealand,Bathing,Male,27,No,Unknown
1882-12-03,1882,12,3,Provoked,New Zealand,Others,Male,27,No,Others
1882-09-01,1882,9,1,Unprovoked,Japan,Others,Male,27,No,Unknown
1881-06-25,1881,6,25,Unprovoked,Unknown,Bathing,Male,27,No,Unknown
1881-01-01,1881,1,1,Boating,Italy,Others,Male,27,No,White Shark
1881-01-01,1881,1,1,Unprovoked,India,Others,Unknown,27,Yes,Unknown
1881-06-13,1881,6,13,Unprovoked,Usa,Fell Overboard,Male,23,Yes,Unknown
1881-08-12,1881,8,12,Unprovoked,Usa,Swimming,Male,27,No,Unknown
1881-08-16,1881,8,16,Unprovoked,Unknown,Others,Male,20,Yes,Unknown
1881-09-05,1881,9,5,Unprovoked,Usa,Bathing,Male,27,Yes,Unknown
1880-05-02,1880,5,2,Unprovoked,India,Others,Male,27,Yes,Unknown
1880-01-01,1880,1,1,Unprovoked,New Zealand,Others,Male,27,No,Unknown
1880-01-01,1880,1,1,Invalid,Usa,Others,Male,27,Unknown,Invalid
1880-01-03,1880,1,3,Unprovoked,Australia,Bathing,Female,13,No,Unknown
1880-01-22,1880,1,22,Boating,Australia,Fishing,Unknown,27,No,Others
1880-05-02,1880,5,2,Unprovoked,India,Bathing,Male,11,Yes,Unknown
1880-01-01,1880,1,1,Unprovoked,Solomon Islands,Others,Male,27,No,Unknown
1880-05-15,1880,5,15,Unprovoked,India,Others,Male,20,No,Unknown
1880-07-25,1880,7,25,Boating,Usa,Others,Male,27,No,Others
1880-08-08,1880,8,8,Unprovoked,Mozambique,Others,Male,27,Yes,Unknown
1880-10-10,1880,10,10,Sea Disaster,Australia,Others,Male,27,Yes,Unknown
1880-05-14,1880,5,14,Unprovoked,India,Others,Female,60,No,Unknown
1880-11-25,1880,11,25,Unprovoked,Australia,Swimming,Male,12,Yes,Bull Shark
1879-07-03,1879,7,3,Unprovoked,Usa,Bathing,Male,27,No,Unknown
1879-01-01,1879,1,1,Unprovoked,Usa,Others,Male,27,Yes,Tiger Shark
1879-03-19,1879,3,19,Unprovoked,New Zealand,Standing,Male,19,Yes,Unknown
1879-08-30,1879,8,30,Sea Disaster,Fiji,Others,Male,27,No,Unknown
1879-09-22,1879,9,22,Provoked,Spain,Fishing,Unknown,27,No,Others
1879-11-10,1879,11,10,Unprovoked,Australia,Swimming,Male,27,No,Unknown
1879-12-24,1879,12,24,Unprovoked,India,Swimming,Male,23,Yes,Others
1878-08-09,1878,8,9,Unprovoked,Usa,Swimming,Male,27,Yes,Others
1878-02-02,1878,2,2,Sea Disaster,Brazil,Others,Male,27,Yes,Unknown
1878-01-01,1878,1,1,Unprovoked,Australia,Others,Male,11,Yes,Unknown
1878-02-13,1878,2,13,Sea Disaster,South Africa,Others,Male,27,Yes,Unknown
1878-03-30,1878,3,30,Unprovoked,Others,Others,Male,27,No,Unknown
1878-06-10,1878,6,10,Unprovoked,Philippines,Others,Female,27,Yes,Unknown
1878-08-08,1878,8,8,Unprovoked,Usa,Swimming,Male,14,Yes,Unknown
1878-10-24,1878,10,24,Unprovoked,Indonesia,Swimming,Male,22,Yes,Others
1878-09-02,1878,9,2,Sea Disaster,South Atlantic Ocean,Others,Male,27,Yes,Unknown
1878-09-02,1878,9,2,Sea Disaster,South Atlantic Ocean,Others,Male,27,No,Unknown
1878-09-14,1878,9,14,Provoked,Usa,Fishing,Male,27,No,Unknown
1878-10-13,1878,10,13,Unprovoked,Unknown,Others,Male,27,Yes,Unknown
1878-11-17,1878,11,17,Unprovoked,Australia,Bathing,Male,27,No,Small Shark
1877-03-16,1877,3,16,Unprovoked,Italy,Others,Male,27,No,Unknown
1877-01-24,1877,1,24,Unprovoked,Australia,Swimming,Female,27,No,Others
1877-01-01,1877,1,1,Unprovoked,India,Others,Male,27,No,Unknown
1877-01-28,1877,1,28,Unprovoked,Australia,Bathing,Male,27,Yes,Unknown
1877-02-17,1877,2,17,Unprovoked,Australia,Fishing,Male,27,No,Unknown
1877-03-11,1877,3,11,Unprovoked,Fiji,Others,Male,15,No,Unknown
1877-12-12,1877,12,12,Unprovoked,Australia,Others,Male,27,Yes,Unknown
1877-04-04,1877,4,4,Unprovoked,Australia,Bathing,Male,27,No,Unknown
1877-09-15,1877,9,15,Unprovoked,Australia,Fishing,Male,27,No,Others
1877-12-15,1877,12,15,Unprovoked,Australia,Bathing,Male,11,No,Unknown
1877-12-15,1877,12,15,Sea Disaster,Fiji,Others,Unknown,27,Yes,Unknown
1877-04-07,1877,4,7,Provoked,Australia,Others,Male,27,No,Others
1876-02-06,1876,2,6,Unprovoked,Australia,Bathing,Male,27,Yes,Unknown
1876-01-01,1876,1,1,Unprovoked,Australia,Others,Male,27,Yes,Unknown
1876-01-01,1876,1,1,Unprovoked,Australia,Pearl Diving,Male,27,No,Unknown
1876-01-01,1876,1,1,Unprovoked,Others,Others,Male,27,Yes,Unknown
1876-01-01,1876,1,1,Unprovoked,England,Others,Male,27,No,Blue
1876-05-14,1876,5,14,Unprovoked,Australia,Swimming,Male,27,Yes,Unknown
1876-06-04,1876,6,4,Unprovoked,Usa,Bathing,Male,27,No,Unknown
1876-09-07,1876,9,7,Unprovoked,Greece,Others,Male,27,Yes,Unknown
1876-10-13,1876,10,13,Unprovoked,Usa,Fishing,Male,27,Yes,Unknown
1875-11-27,1875,11,27,Unprovoked,Australia,Fishing,Male,27,No,Unknown
1875-08-10,1875,8,10,Invalid,South Africa,Others,Unknown,27,Unknown,Invalid
1875-03-03,1875,3,3,Unprovoked,New Zealand,Bathing,Male,3,Yes,Unknown
1875-01-01,1875,1,1,Unprovoked,Australia,Others,Male,27,Yes,Unknown
1874-06-15,1874,6,15,Unprovoked,Others,Others,Male,27,Yes,Unknown
1874-02-15,1874,2,15,Sea Disaster,Others,Others,Unknown,27,Yes,Unknown
1874-04-20,1874,4,20,Boating,Others,Fishing,Male,27,No,White Shark
1874-06-01,1874,6,1,Sea Disaster,Others,Others,Male,27,Yes,Unknown
1874-01-09,1874,1,9,Unprovoked,Australia,Bathing,Male,27,No,Unknown
1874-06-15,1874,6,15,Unprovoked,Unknown,Others,Male,27,No,Unknown
1874-07-15,1874,7,15,Unprovoked,Usa,Fishing,Male,27,No,Unknown
1876-06-18,1876,6,18,Unprovoked,Mexico,Bathing,Male,27,Yes,Unknown
1874-07-23,1874,7,23,Boating,Others,Fishing,Unknown,27,No,Unknown
1874-11-14,1874,11,14,Boating,Croatia,Fishing,Unknown,27,No,Unknown
1874-11-21,1874,11,21,Unprovoked,Australia,Bathing,Male,27,No,Others
1874-07-15,1874,7,15,Unprovoked,Usa,Bathing,Male,27,No,Others
1873-07-28,1873,7,28,Provoked,Usa,Others,Male,27,No,Unknown
1873-01-09,1873,1,9,Unprovoked,Australia,Bathing,Male,27,No,Hammer Head Shark
1873-01-01,1873,1,1,Unprovoked,Cuba,Others,Male,27,No,Unknown
1872-04-03,1872,4,3,Unprovoked,Usa,Canoeing,Male,27,No,Unknown
1872-01-01,1872,1,1,Sea Disaster,South Atlantic Ocean,Others,Male,27,No,Unknown
1872-02-26,1872,2,26,Sea Disaster,Australia,Others,Unknown,27,Yes,Unknown
1872-11-30,1872,11,30,Unprovoked,Others,Others,Male,27,Yes,Unknown
1872-08-07,1872,8,7,Invalid,Croatia,Fishing,Male,27,Unknown,Invalid
1872-10-22,1872,10,22,Sea Disaster,Bahamas,Others,Male,27,Yes,Unknown
1872-11-24,1872,11,24,Invalid,Others,Others,Male,27,Unknown,Unknown
1871-01-01,1871,1,1,Unprovoked,Australia,Fishing,Male,27,No,Wobbegong Shark
1871-01-01,1871,1,1,Unprovoked,Australia,Others,Male,27,No,Unknown
1871-01-01,1871,1,1,Unprovoked,Australia,Others,Male,27,Yes,Unknown
1871-03-24,1871,3,24,Unprovoked,India,Bathing,Male,30,Yes,Unknown
1871-05-13,1871,5,13,Invalid,Others,Others,Male,27,Unknown,Unknown
1871-05-22,1871,5,22,Unprovoked,Others,Bathing,Male,27,No,Unknown
1871-08-01,1871,8,1,Provoked,Usa,Shark Fishing,Male,27,No,Unknown
1871-08-29,1871,8,29,Unprovoked,Usa,Fishing,Male,27,No,Unknown
1870-07-27,1870,7,27,Unprovoked,Usa,Bathing,Male,27,No,Unknown
1870-06-19,1870,6,19,Unprovoked,India,Bathing,Male,40,No,Unknown
1870-06-01,1870,6,1,Unprovoked,India,Others,Male,40,No,Unknown
1870-05-26,1870,5,26,Unprovoked,Australia,Fishing,Male,13,No,Unknown
1870-05-18,1870,5,18,Unprovoked,India,Bathing,Male,39,No,Unknown
1870-05-11,1870,5,11,Unprovoked,India,Bathing,Male,40,No,Unknown
1870-01-09,1870,1,9,Unprovoked,Australia,Bathing,Male,17,No,Unknown
1870-01-01,1870,1,1,Invalid,Australia,Canoeing,Male,27,Unknown,Unknown
1869-04-15,1869,4,15,Unprovoked,Australia,Others,Male,27,No,Tiger Shark
1868-09-01,1868,9,1,Unprovoked,Italy,Others,Male,27,Yes,White Shark
1868-05-13,1868,5,13,Unprovoked,India,Standing,Male,35,Yes,Others
1868-01-17,1868,1,17,Sea Disaster,Vietnam,Others,Male,27,Yes,Unknown
1868-01-04,1868,1,4,Sea Disaster,Australia,Fishing,Unknown,27,No,Unknown
1868-01-01,1868,1,1,Unprovoked,Australia,Swimming,Male,27,Yes,Unknown
1868-01-01,1868,1,1,Unprovoked,New Zealand,Others,Male,27,No,Others
1867-08-22,1867,8,22,Unprovoked,Egypt,Swimming,Male,27,Yes,Unknown
1867-08-01,1867,8,1,Unprovoked,Mexico,Others,Male,27,Yes,Unknown
1867-06-26,1867,6,26,Sea Disaster,Cuba,Others,Male,27,Yes,Unknown
1867-01-26,1867,1,26,Boating,Australia,Others,Unknown,27,No,Unknown
1867-01-01,1867,1,1,Unprovoked,Cuba,Others,Male,27,Yes,Unknown
1866-07-09,1866,7,9,Unprovoked,Usa,Bathing,Male,27,Yes,Unknown
1865-09-02,1865,9,2,Unprovoked,Usa,Others,Male,17,No,Unknown
1865-07-14,1865,7,14,Unprovoked,Usa,Bathing,Male,27,Yes,Unknown
1865-03-01,1865,3,1,Boating,South Africa,Fishing,Male,27,Yes,Unknown
1865-01-01,1865,1,1,Boating,Australia,Others,Unknown,27,No,Unknown
1864-04-09,1864,4,9,Unprovoked,Others,Swimming,Male,27,Unknown,Unknown
1864-01-01,1864,1,1,Unprovoked,Indonesia,Others,Male,27,Yes,Unknown
1864-01-02,1864,1,2,Unprovoked,New Zealand,Others,Male,27,No,Unknown
1864-01-16,1864,1,16,Unprovoked,New Zealand,Others,Male,27,Yes,Unknown
1864-01-27,1864,1,27,Unprovoked,Panama,Others,Male,27,Yes,Unknown
1864-04-01,1864,4,1,Unprovoked,Others,Fell Overboard,Male,27,Yes,Unknown
1864-07-25,1864,7,25,Unprovoked,Spain,Bathing,Male,27,Yes,Unknown
1864-05-01,1864,5,1,Unprovoked,Others,Fell Overboard,Male,27,Yes,Unknown
1864-08-01,1864,8,1,Unprovoked,Others,Fell Overboard,Male,27,Yes,Unknown
1864-08-12,1864,8,12,Unprovoked,Usa,Swimming,Male,13,No,Unknown
1864-09-01,1864,9,1,Unprovoked,Others,Others,Male,27,No,Others
1864-09-18,1864,9,18,Provoked,Others,Others,Male,27,No,Others
1864-10-02,1864,10,2,Sea Disaster,Usa,Others,Male,27,Yes,Unknown
1863-01-13,1863,1,13,Unprovoked,Others,Fell Overboard,Male,27,Yes,Unknown
1863-01-14,1863,1,14,Unprovoked,Others,Fell Overboard,Male,27,Yes,Unknown
1863-01-12,1863,1,12,Unprovoked,Others,Fell Overboard,Male,27,Yes,Unknown
1863-01-01,1863,1,1,Unprovoked,Greece,Swimming,Male,27,Yes,Unknown
1863-01-10,1863,1,10,Unprovoked,Australia,Bathing,Male,17,Yes,Unknown
1863-04-01,1863,4,1,Unprovoked,Australia,Others,Male,27,Yes,Others
1863-03-05,1863,3,5,Unprovoked,Australia,Others,Male,27,No,Unknown
1863-07-09,1863,7,9,Provoked,Usa,Fishing,Male,27,No,Unknown
1863-09-13,1863,9,13,Unprovoked,Usa,Bathing,Male,27,No,Unknown
1863-12-14,1863,12,14,Unprovoked,Others,Others,Male,18,Yes,Unknown
1862-07-14,1862,7,14,Unprovoked,Spain,Others,Male,18,Yes,Others
1862-01-01,1862,1,1,Unprovoked,Japan,Others,Male,27,Yes,Unknown
1862-01-01,1862,1,1,Unprovoked,Usa,Others,Female,27,No,Unknown
1862-05-05,1862,5,5,Unprovoked,South Africa,Bathing,Male,27,No,Unknown
1862-06-03,1862,6,3,Unprovoked,South Africa,Others,Male,27,No,Unknown
1862-07-13,1862,7,13,Unprovoked,Spain,Others,Male,27,Yes,Others
1862-07-25,1862,7,25,Unprovoked,Spain,Swimming,Male,18,Yes,Unknown
1862-08-15,1862,8,15,Unprovoked,Spain,Bathing,Female,27,No,Unknown
1862-12-04,1862,12,4,Invalid,New Zealand,Others,Unknown,27,Unknown,Questionable Incident
1862-12-19,1862,12,19,Unprovoked,Australia,Others,Male,27,Yes,Unknown
1862-12-22,1862,12,22,Unprovoked,New Zealand,Swimming,Male,28,No,Unknown
1861-03-01,1861,3,1,Unprovoked,New Zealand,Bathing,Male,27,No,Unknown
1861-02-12,1861,2,12,Unprovoked,Others,Swimming,Male,27,Yes,Unknown
1861-01-15,1861,1,15,Unprovoked,Australia,Bathing,Male,27,No,Unknown
1861-09-25,1861,9,25,Unprovoked,Cuba,Others,Male,27,No,Unknown
1861-11-10,1861,11,10,Unprovoked,Others,Others,Male,27,Yes,Unknown
1860-12-26,1860,12,26,Unprovoked,Australia,Bathing,Male,27,No,Unknown
1860-10-01,1860,10,1,Sea Disaster,Others,Others,Male,27,Yes,Unknown
1860-08-01,1860,8,1,Unprovoked,Usa,Swimming,Male,27,No,Unknown
1860-04-01,1860,4,1,Unprovoked,New Zealand,Swimming,Male,27,No,Unknown
1860-04-01,1860,4,1,Unprovoked,New Zealand,Bathing,Male,27,Yes,Others
1860-03-27,1860,3,27,Sea Disaster,Others,Others,Male,27,Yes,Unknown
1860-03-11,1860,3,11,Unprovoked,Bahamas,Others,Male,27,Yes,Others
1859-03-16,1859,3,16,Unprovoked,Usa,Fell Overboard,Male,21,Yes,Unknown
1858-03-14,1858,3,14,Unprovoked,Australia,Bathing,Male,22,Yes,Unknown
1858-01-09,1858,1,9,Unprovoked,Tonga,Others,Male,27,Yes,Unknown
1858-01-14,1858,1,14,Unprovoked,Usa,Swimming,Male,27,Yes,Unknown
1858-04-04,1858,4,4,Unprovoked,Others,Bathing,Male,27,No,Unknown
1857-05-05,1857,5,5,Unprovoked,Usa,Swimming,Male,27,Yes,Unknown
1856-11-25,1856,11,25,Unprovoked,Fiji,Swimming,Male,27,Yes,Unknown
1856-11-20,1856,11,20,Unprovoked,Unknown,Swimming,Male,22,Yes,Unknown
1856-06-21,1856,6,21,Unprovoked,England,Swimming,Male,27,Yes,Unknown
1856-02-06,1856,2,6,Unprovoked,Australia,Swimming,Male,17,Unknown,Unknown
1855-07-28,1855,7,28,Unprovoked,Unknown,Bathing,Male,27,Yes,Unknown
1855-03-28,1855,3,28,Unprovoked,Australia,Others,Male,27,Yes,Unknown
1855-04-09,1855,4,9,Unprovoked,Australia,Others,Female,27,Yes,Unknown
1855-01-01,1855,1,1,Invalid,Australia,Swimming,Male,27,Unknown,Invalid
1855-09-30,1855,9,30,Sea Disaster,Usa,Others,Male,27,No,Unknown
1855-11-11,1855,11,11,Unprovoked,Australia,Swimming,Male,27,Yes,Unknown
1855-02-12,1855,2,12,Unprovoked,Solomon Islands,Swimming,Male,27,Yes,Unknown
1853-11-08,1853,11,8,Unprovoked,Australia,Swimming,Male,27,No,Unknown
1853-09-28,1853,9,28,Unprovoked,Usa,Others,Male,27,No,White Shark
1853-07-13,1853,7,13,Unprovoked,Usa,Swimming,Male,27,Yes,Tiger Shark
1853-04-29,1853,4,29,Unprovoked,Greece,Swimming,Male,27,No,Others
1853-01-01,1853,1,1,Unprovoked,Australia,Fell Into The Water,Male,27,Yes,Unknown
1853-01-01,1853,1,1,Unprovoked,Usa,Others,Male,27,No,White Shark
1853-01-01,1853,1,1,Unprovoked,Usa,Others,Male,27,Yes,Unknown
1852-07-28,1852,7,28,Invalid,Atlantic Ocean,Others,Female,1,Unknown,Invalid
1852-01-01,1852,1,1,Unprovoked,Usa,Others,Male,27,Yes,Unknown
1852-01-22,1852,1,22,Unprovoked,New Zealand,Swimming,Male,27,Yes,Others
1852-02-26,1852,2,26,Sea Disaster,South Africa,Others,Male,27,Yes,White Shark
1852-05-24,1852,5,24,Unprovoked,South Africa,Others,Male,27,Yes,Unknown
1852-08-01,1852,8,1,Unprovoked,Usa,Swimming,Male,27,Yes,Unknown
1852-08-07,1852,8,7,Unprovoked,Tonga,Fell Overboard,Male,27,Yes,Unknown
1852-10-09,1852,10,9,Unprovoked,Australia,Fell Overboard,Male,27,Yes,Unknown
1852-10-23,1852,10,23,Provoked,Pacific Ocean,Fishing,Male,27,No,Unknown
